wavelen(micron) a(micron) Qabs Qext Qpol
0.362247 0.004465 0.131681 0.131681 0.000000
0.362247 0.004740 0.139804 0.139805 0.000000
0.362247 0.005033 0.147599 0.147603 0.046137
0.362247 0.005343 0.149395 0.149426 0.049108
0.362247 0.005673 0.152201 0.152269 0.052283
0.362247 0.006022 0.155992 0.156109 0.055685
0.362247 0.006394 0.160751 0.160932 0.059332
0.362247 0.006788 0.166474 0.166738 0.063248
0.362247 0.007207 0.173164 0.173536 0.067457
0.362247 0.007651 0.180842 0.181355 0.071991
0.362247 0.008123 0.189532 0.190223 0.076882
0.362247 0.008624 0.199272 0.200197 0.082168
0.362247 0.009156 0.210118 0.211340 0.087893
0.362247 0.009721 0.222125 0.223733 0.094110
0.362247 0.010321 0.235388 0.237491 0.100878
0.362247 0.010957 0.249974 0.252711 0.108260
0.362247 0.011633 0.266044 0.269597 0.116360
0.362247 0.012350 0.283696 0.288294 0.125254
0.362247 0.013112 0.303096 0.309034 0.135059
0.362247 0.013921 0.324458 0.332119 0.145933
0.362247 0.014779 0.347954 0.357825 0.158012
0.362247 0.015691 0.373887 0.386600 0.171521
0.362247 0.016659 0.402563 0.418932 0.186698
0.362247 0.017686 0.434334 0.455408 0.203832
0.362247 0.018777 0.469569 0.496690 0.223251
0.362247 0.019935 0.508788 0.543717 0.245404
0.362247 0.021165 0.552539 0.597543 0.270808
0.362247 0.022470 0.601408 0.659419 0.300047
0.362247 0.023856 0.656092 0.730915 0.333857
0.362247 0.025327 0.717341 0.813891 0.373077
0.362247 0.026889 0.785862 0.910529 0.418670
0.362247 0.028548 0.862309 1.023213 0.471557
0.362247 0.030309 0.947047 1.154551 0.532614
0.362247 0.032178 1.039962 1.306900 0.602348
0.362247 0.034162 1.139963 1.481847 0.680362
0.362247 0.036270 1.244771 1.679449 0.764915
0.362247 0.038507 1.350718 1.897062 0.852275
0.362247 0.040881 1.452446 2.128777 0.936327
0.362247 0.043403 1.543811 2.364732 1.008869
0.362247 0.046080 1.618748 2.592230 1.060885
0.362247 0.048922 1.673145 2.798851 1.085502
0.362247 0.051939 1.705461 2.973656 1.078975
0.362247 0.055143 1.717153 3.109814 1.042546
0.362247 0.058544 1.713066 3.206239 0.983035
0.362247 0.062155 1.699029 3.266559 0.910116
0.362247 0.065988 1.680983 3.298148 0.834816
0.362247 0.070058 1.663562 3.310168 0.767614
0.362247 0.074379 1.648971 3.311537 0.715043
0.362247 0.078966 1.636983 3.309273 0.676191
0.362247 0.083837 1.627087 3.308516 0.643455
0.362247 0.089008 1.619441 3.313869 0.606267
0.362247 0.094497 1.614262 3.328257 0.557691
0.362247 0.100326 1.612218 3.351706 0.500647
0.362247 0.106513 1.610814 3.377220 0.445650
0.362247 0.113083 1.606746 3.395208 0.402366
0.362247 0.120057 1.597418 3.397713 0.372134
0.362247 0.127462 1.583494 3.384751 0.347578
0.362247 0.135324 1.569250 3.366273 0.320800
0.362247 0.143670 1.557958 3.352632 0.290916
0.362247 0.152531 1.548761 3.346417 0.262131
0.362247 0.161939 1.538082 3.340333 0.237380
0.362247 0.171927 1.523910 3.325316 0.215092
0.362247 0.182531 1.507206 3.300312 0.192653
0.362247 0.193788 1.490189 3.271207 0.169536
0.362247 0.205741 1.473771 3.243593 0.146922
0.362247 0.218430 1.457426 3.218272 0.125739
0.362247 0.231902 1.218510 2.717734 0.000000
0.362247 0.246205 1.196435 2.693290 0.000000
0.362247 0.261390 1.176204 2.670941 0.000000
0.362247 0.277512 1.157334 2.649783 0.000000
0.362247 0.294628 1.139204 2.629044 0.000000
0.362247 0.312800 1.121823 2.608654 0.000000
0.362247 0.332093 1.105572 2.589086 0.000000
0.362247 0.352575 1.089231 2.569637 0.000000
0.362247 0.374321 1.073706 2.550999 0.000000
0.362247 0.397408 1.058595 2.532735 0.000000
0.362247 0.421919 1.043989 2.514944 0.000000
0.362247 0.447941 1.030144 2.497909 0.000000
0.362247 0.475569 1.016553 2.481103 0.000000
0.362247 0.504900 1.003770 2.465124 0.000000
0.362247 0.536041 0.991290 2.449464 0.000000
0.362247 0.569102 0.979229 2.434265 0.000000
0.362247 0.604203 0.967783 2.419729 0.000000
0.362247 0.641468 0.956523 2.405327 0.000000
0.362247 0.681032 0.945914 2.391610 0.000000
0.362247 0.723036 0.935551 2.378150 0.000000
0.362247 0.767630 0.925583 2.365129 0.000000
0.362247 0.814976 0.916123 2.352668 0.000000
0.362247 0.865241 0.906816 2.340358 0.000000
0.362247 0.918606 0.898055 2.328664 0.000000
0.362247 0.975263 0.889480 2.317163 0.000000
0.362247 1.035414 0.881258 2.306061 0.000000
0.362247 1.099275 0.873445 2.295428 0.000000
0.362247 1.167075 0.865765 2.284937 0.000000
0.362247 1.239056 0.858541 2.274983 0.000000
0.362247 1.315478 0.851450 2.265174 0.000000
0.362247 1.396612 0.844668 2.255728 0.000000
0.362247 1.482751 0.838213 2.246672 0.000000
0.362247 1.574202 0.831879 2.237752 0.000000
0.362247 1.671294 0.825928 2.229302 0.000000
0.362247 1.774374 0.820073 2.220957 0.000000
0.362247 1.883812 0.814488 2.212943 0.000000
0.362247 2.000000 0.809165 2.205253 0.000000
0.390739 0.001000 0.023550 0.023550 0.000000
0.390739 0.001062 0.025004 0.025004 0.000000
0.390739 0.001127 0.026548 0.026548 0.000000
0.390739 0.001197 0.028187 0.028187 0.000000
0.390739 0.001270 0.029927 0.029927 0.000000
0.390739 0.001349 0.031773 0.031773 0.000000
0.390739 0.001432 0.033734 0.033734 0.000000
0.390739 0.001520 0.035816 0.035816 0.000000
0.390739 0.001614 0.038026 0.038026 0.000000
0.390739 0.001714 0.040372 0.040372 0.000000
0.390739 0.001819 0.042863 0.042863 0.000000
0.390739 0.001932 0.045507 0.045507 0.000000
0.390739 0.002051 0.048314 0.048315 0.000000
0.390739 0.002177 0.051295 0.051295 0.000000
0.390739 0.002311 0.054460 0.054460 0.000000
0.390739 0.002454 0.057819 0.057819 0.000000
0.390739 0.002605 0.061386 0.061386 0.000000
0.390739 0.002766 0.065173 0.065173 0.000000
0.390739 0.002937 0.069193 0.069193 0.000000
0.390739 0.003118 0.073461 0.073462 0.000000
0.390739 0.003310 0.077993 0.077993 0.000000
0.390739 0.003514 0.082804 0.082805 0.000000
0.390739 0.003731 0.087912 0.087913 0.000000
0.390739 0.003961 0.093336 0.093336 0.000000
0.390739 0.004205 0.099093 0.099094 0.000000
0.390739 0.004465 0.105206 0.105207 0.000000
0.390739 0.004740 0.111697 0.111697 0.000000
0.390739 0.005033 0.118088 0.118090 0.040688
0.390739 0.005343 0.120975 0.120998 0.043293
0.390739 0.005673 0.124593 0.124643 0.046076
0.390739 0.006022 0.128937 0.129023 0.049053
0.390739 0.006394 0.134004 0.134136 0.052241
0.390739 0.006788 0.139805 0.139998 0.055658
0.390739 0.007207 0.146348 0.146618 0.059328
0.390739 0.007651 0.153659 0.154035 0.063271
0.390739 0.008123 0.161771 0.162276 0.067517
0.390739 0.008624 0.170715 0.171390 0.072098
0.390739 0.009156 0.180550 0.181443 0.077047
0.390739 0.009721 0.191318 0.192492 0.082404
0.390739 0.010321 0.203106 0.204643 0.088220
0.390739 0.010957 0.215973 0.217971 0.094544
0.390739 0.011633 0.230048 0.232641 0.101456
0.390739 0.012350 0.245418 0.248770 0.109018
0.390739 0.013112 0.262212 0.266538 0.117321
0.390739 0.013921 0.280607 0.286187 0.126486
0.390739 0.014779 0.300746 0.307927 0.136616
0.390739 0.015691 0.322863 0.332106 0.147888
0.390739 0.016659 0.347210 0.359102 0.160488
0.390739 0.017686 0.374064 0.389364 0.174630
0.390739 0.018777 0.403720 0.423390 0.190568
0.390739 0.019935 0.436598 0.461899 0.208642
0.390739 0.021165 0.473135 0.505702 0.229255
0.390739 0.022470 0.513814 0.555733 0.252851
0.390739 0.023856 0.559223 0.613208 0.280011
0.390739 0.025327 0.610007 0.679572 0.311408
0.390739 0.026889 0.666874 0.756561 0.347848
0.390739 0.028548 0.730539 0.846162 0.390180
0.390739 0.030309 0.801644 0.950685 0.439381
0.390739 0.032178 0.880741 1.072687 0.496386
0.390739 0.034162 0.967987 1.214677 0.561883
0.390739 0.036270 1.062940 1.378912 0.636096
0.390739 0.038507 1.164197 1.566496 0.718183
0.390739 0.040881 1.269031 1.776752 0.805646
0.390739 0.043403 1.373010 2.005606 0.893645
0.390739 0.046080 1.470115 2.244962 0.974602
0.390739 0.048922 1.554310 2.483723 1.039956
0.390739 0.051939 1.620213 2.708384 1.081002
0.390739 0.055143 1.664728 2.906153 1.091789
0.390739 0.058544 1.688383 3.067433 1.071239
0.390739 0.062155 1.694464 3.188136 1.022910
0.390739 0.065988 1.688432 3.269290 0.954023
0.390739 0.070058 1.676344 3.316471 0.874691
0.390739 0.074379 1.663172 3.338258 0.797086
0.390739 0.078966 1.651295 3.344001 0.732469
0.390739 0.083837 1.640767 3.341033 0.685264
0.390739 0.089008 1.631118 3.336439 0.650966
0.390739 0.094497 1.622533 3.337473 0.617242
0.390739 0.100326 1.617197 3.351403 0.571853
0.390739 0.106513 1.615323 3.378432 0.513939
0.390739 0.113083 1.615485 3.411373 0.454063
0.390739 0.120057 1.614049 3.436934 0.406440
0.390739 0.127462 1.607022 3.442594 0.376464
0.390739 0.135324 1.594035 3.426722 0.354818
0.390739 0.143670 1.579241 3.400765 0.330233
0.390739 0.152531 1.567781 3.381064 0.300882
0.390739 0.161939 1.560405 3.374422 0.273180
0.390739 0.171927 1.551547 3.369454 0.250216
0.390739 0.182531 1.537422 3.352275 0.228258
0.390739 0.193788 1.520324 3.321877 0.205409
0.390739 0.205741 1.504020 3.287864 0.182558
0.390739 0.218430 1.487978 3.257238 0.159488
0.390739 0.231902 1.246873 2.737924 0.000000
0.390739 0.246205 1.223526 2.717530 0.000000
0.390739 0.261390 1.203183 2.696200 0.000000
0.390739 0.277512 1.185263 2.675662 0.000000
0.390739 0.294628 1.167209 2.654447 0.000000
0.390739 0.312800 1.148275 2.632106 0.000000
0.390739 0.332093 1.129672 2.609562 0.000000
0.390739 0.352575 1.112070 2.588783 0.000000
0.390739 0.374321 1.095572 2.569351 0.000000
0.390739 0.397408 1.079648 2.550530 0.000000
0.390739 0.421919 1.064398 2.532404 0.000000
0.390739 0.447941 1.050091 2.515286 0.000000
0.390739 0.475569 1.035884 2.498056 0.000000
0.390739 0.504900 1.022501 2.481583 0.000000
0.390739 0.536041 1.009405 2.465413 0.000000
0.390739 0.569102 0.996711 2.449692 0.000000
0.390739 0.604203 0.984636 2.434614 0.000000
0.390739 0.641468 0.972785 2.419673 0.000000
0.390739 0.681032 0.961622 2.405415 0.000000
0.390739 0.723036 0.950741 2.391470 0.000000
0.390739 0.767630 0.940307 2.378030 0.000000
0.390739 0.814976 0.930424 2.365197 0.000000
0.390739 0.865241 0.920684 2.352486 0.000000
0.390739 0.918606 0.911519 2.340407 0.000000
0.390739 0.975263 0.902544 2.328528 0.000000
0.390739 1.035414 0.893936 2.317061 0.000000
0.390739 1.099275 0.885757 2.306078 0.000000
0.390739 1.167075 0.877725 2.295248 0.000000
0.390739 1.239056 0.870176 2.284979 0.000000
0.390739 1.315478 0.862764 2.274857 0.000000
0.390739 1.396612 0.855673 2.265108 0.000000
0.390739 1.482751 0.848925 2.255762 0.000000
0.390739 1.574202 0.842305 2.246556 0.000000
0.390739 1.671294 0.836086 2.237835 0.000000
0.390739 1.774374 0.829968 2.229224 0.000000
0.390739 1.883812 0.824132 2.220955 0.000000
0.390739 2.000000 0.818571 2.213019 0.000000
0.421473 0.001000 0.018482 0.018482 0.000000
0.421473 0.001062 0.019624 0.019624 0.000000
0.421473 0.001127 0.020836 0.020836 0.000000
0.421473 0.001197 0.022123 0.022123 0.000000
0.421473 0.001270 0.023489 0.023489 0.000000
0.421473 0.001349 0.024939 0.024939 0.000000
0.421473 0.001432 0.026479 0.026479 0.000000
0.421473 0.001520 0.028113 0.028113 0.000000
0.421473 0.001614 0.029848 0.029848 0.000000
0.421473 0.001714 0.031690 0.031690 0.000000
0.421473 0.001819 0.033646 0.033646 0.000000
0.421473 0.001932 0.035722 0.035722 0.000000
0.421473 0.002051 0.037926 0.037926 0.000000
0.421473 0.002177 0.040266 0.040266 0.000000
0.421473 0.002311 0.042750 0.042750 0.000000
0.421473 0.002454 0.045387 0.045387 0.000000
0.421473 0.002605 0.048187 0.048187 0.000000
0.421473 0.002766 0.051160 0.051160 0.000000
0.421473 0.002937 0.054316 0.054316 0.000000
0.421473 0.003118 0.057667 0.057667 0.000000
0.421473 0.003310 0.061225 0.061225 0.000000
0.421473 0.003514 0.065001 0.065002 0.000000
0.421473 0.003731 0.069011 0.069012 0.000000
0.421473 0.003961 0.073269 0.073269 0.000000
0.421473 0.004205 0.077789 0.077789 0.000000
0.421473 0.004465 0.082588 0.082588 0.000000
0.421473 0.004740 0.087683 0.087683 0.000000
0.421473 0.005033 0.092852 0.092854 0.035684
0.421473 0.005343 0.096475 0.096491 0.037957
0.421473 0.005673 0.100603 0.100640 0.040386
0.421473 0.006022 0.105242 0.105306 0.042981
0.421473 0.006394 0.110407 0.110506 0.045756
0.421473 0.006788 0.116112 0.116254 0.048732
0.421473 0.007207 0.122376 0.122580 0.051920
0.421473 0.007651 0.129230 0.129509 0.055342
0.421473 0.008123 0.136705 0.137082 0.059021
0.421473 0.008624 0.144833 0.145338 0.062982
0.421473 0.009156 0.153673 0.154338 0.067254
0.421473 0.009721 0.163262 0.164133 0.071871
0.421473 0.010321 0.173670 0.174811 0.076870
0.421473 0.010957 0.184954 0.186436 0.082289
0.421473 0.011633 0.197218 0.199142 0.088198
0.421473 0.012350 0.210542 0.213032 0.094648
0.421473 0.013112 0.225030 0.228242 0.101702
0.421473 0.013921 0.240831 0.244968 0.109459
0.421473 0.014779 0.258054 0.263373 0.118004
0.421473 0.015691 0.276894 0.283742 0.127475
0.421473 0.016659 0.297555 0.306356 0.138014
0.421473 0.017686 0.320264 0.331580 0.149796
0.421473 0.018777 0.345260 0.359799 0.163011
0.421473 0.019935 0.372878 0.391567 0.177927
0.421473 0.021165 0.403490 0.427525 0.194865
0.421473 0.022470 0.437477 0.468389 0.214175
0.421473 0.023856 0.475347 0.515121 0.236310
0.421473 0.025327 0.517636 0.568855 0.261824
0.421473 0.026889 0.564989 0.630983 0.291366
0.421473 0.028548 0.618043 0.703103 0.325673
0.421473 0.030309 0.677527 0.787176 0.365624
0.421473 0.032178 0.744125 0.885419 0.412146
0.421473 0.034162 0.818419 1.000341 0.466225
0.421473 0.036270 0.900778 1.134619 0.528680
0.421473 0.038507 0.991095 1.290633 0.599976
0.421473 0.040881 1.088498 1.470295 0.679872
0.421473 0.043403 1.190956 1.673777 0.766661
0.421473 0.046080 1.294796 1.898761 0.856611
0.421473 0.048922 1.395216 2.139607 0.943860
0.421473 0.051939 1.486089 2.386657 1.020336
0.421473 0.055143 1.561625 2.627195 1.077133
0.421473 0.058544 1.617441 2.846617 1.106521
0.421473 0.062155 1.652452 3.033401 1.104755
0.421473 0.065988 1.668816 3.179970 1.072019
0.421473 0.070058 1.671373 3.284432 1.011870
0.421473 0.074379 1.666281 3.350208 0.931377
0.421473 0.078966 1.658645 3.385003 0.842592
0.421473 0.083837 1.650324 3.396045 0.760123
0.421473 0.089008 1.641346 3.391187 0.697147
0.421473 0.094497 1.631194 3.379493 0.656749
0.421473 0.100326 1.621875 3.373849 0.626776
0.421473 0.106513 1.614890 3.384436 0.589905
0.421473 0.113083 1.611469 3.413977 0.536025
0.421473 0.120057 1.612010 3.455003 0.470894
0.421473 0.127462 1.614349 3.491131 0.412869
0.421473 0.135324 1.612671 3.503548 0.377090
0.421473 0.143670 1.603033 3.485302 0.360228
0.421473 0.152531 1.588013 3.447746 0.344678
0.421473 0.161939 1.573689 3.414601 0.318118
0.421473 0.171927 1.564644 3.401533 0.288462
0.421473 0.182531 1.559293 3.400306 0.265193
0.421473 0.193788 1.549619 3.386814 0.245303
0.421473 0.205741 1.532102 3.348998 0.222884
0.421473 0.218430 1.513406 3.302811 0.198828
0.421473 0.231902 1.271785 2.760256 0.000000
0.421473 0.246205 1.253267 2.746469 0.000000
0.421473 0.261390 1.231055 2.724139 0.000000
0.421473 0.277512 1.208679 2.699351 0.000000
0.421473 0.294628 1.187392 2.675180 0.000000
0.421473 0.312800 1.167876 2.652844 0.000000
0.421473 0.332093 1.149905 2.631498 0.000000
0.421473 0.352575 1.132090 2.610594 0.000000
0.421473 0.374321 1.115531 2.590844 0.000000
0.421473 0.397408 1.099264 2.571429 0.000000
0.421473 0.421919 1.083261 2.552375 0.000000
0.421473 0.447941 1.067959 2.534084 0.000000
0.421473 0.475569 1.052922 2.515992 0.000000
0.421473 0.504900 1.038680 2.498726 0.000000
0.421473 0.536041 1.024854 2.481800 0.000000
0.421473 0.569102 1.011597 2.465368 0.000000
0.421473 0.604203 0.999081 2.449674 0.000000
0.421473 0.641468 0.986777 2.434308 0.000000
0.421473 0.681032 0.975235 2.419819 0.000000
0.421473 0.723036 0.963917 2.405504 0.000000
0.421473 0.767630 0.952981 2.391546 0.000000
0.421473 0.814976 0.942584 2.378153 0.000000
0.421473 0.865241 0.932398 2.364998 0.000000
0.421473 0.918606 0.922828 2.352531 0.000000
0.421473 0.975263 0.913461 2.340270 0.000000
0.421473 1.035414 0.904484 2.328435 0.000000
0.421473 1.099275 0.895959 2.317106 0.000000
0.421473 1.167075 0.887576 2.305922 0.000000
0.421473 1.239056 0.879693 2.295311 0.000000
0.421473 1.315478 0.871961 2.284859 0.000000
0.421473 1.396612 0.864570 2.274800 0.000000
0.421473 1.482751 0.857540 2.265160 0.000000
0.421473 1.574202 0.850641 2.255663 0.000000
0.421473 1.671294 0.844163 2.246668 0.000000
0.421473 1.774374 0.837788 2.237784 0.000000
0.421473 1.883812 0.831707 2.229252 0.000000
0.421473 2.000000 0.825913 2.221065 0.000000
0.454624 0.001000 0.014228 0.014228 0.000000
0.454624 0.001062 0.015109 0.015109 0.000000
0.454624 0.001127 0.016043 0.016043 0.000000
0.454624 0.001197 0.017035 0.017035 0.000000
0.454624 0.001270 0.018088 0.018088 0.000000
0.454624 0.001349 0.019205 0.019205 0.000000
0.454624 0.001432 0.020392 0.020392 0.000000
0.454624 0.001520 0.021651 0.021651 0.000000
0.454624 0.001614 0.022987 0.022987 0.000000
0.454624 0.001714 0.024407 0.024407 0.000000
0.454624 0.001819 0.025913 0.025913 0.000000
0.454624 0.001932 0.027512 0.027512 0.000000
0.454624 0.002051 0.029210 0.029210 0.000000
0.454624 0.002177 0.031013 0.031013 0.000000
0.454624 0.002311 0.032926 0.032926 0.000000
0.454624 0.002454 0.034958 0.034958 0.000000
0.454624 0.002605 0.037115 0.037115 0.000000
0.454624 0.002766 0.039405 0.039405 0.000000
0.454624 0.002937 0.041836 0.041836 0.000000
0.454624 0.003118 0.044417 0.044417 0.000000
0.454624 0.003310 0.047158 0.047158 0.000000
0.454624 0.003514 0.050067 0.050067 0.000000
0.454624 0.003731 0.053156 0.053156 0.000000
0.454624 0.003961 0.056435 0.056435 0.000000
0.454624 0.004205 0.059917 0.059917 0.000000
0.454624 0.004465 0.063613 0.063614 0.000000
0.454624 0.004740 0.067538 0.067538 0.000000
0.454624 0.005033 0.071662 0.071663 0.031093
0.454624 0.005343 0.075719 0.075731 0.033066
0.454624 0.005673 0.080101 0.080129 0.035172
0.454624 0.006022 0.084826 0.084872 0.037420
0.454624 0.006394 0.089912 0.089984 0.039823
0.454624 0.006788 0.095384 0.095488 0.042394
0.454624 0.007207 0.101264 0.101412 0.045149
0.454624 0.007651 0.107585 0.107787 0.048099
0.454624 0.008123 0.114378 0.114650 0.051267
0.454624 0.008624 0.121677 0.122043 0.054673
0.454624 0.009156 0.129528 0.130011 0.058337
0.454624 0.009721 0.137976 0.138607 0.062290
0.454624 0.010321 0.147074 0.147898 0.066559
0.454624 0.010957 0.156872 0.157944 0.071178
0.454624 0.011633 0.167461 0.168851 0.076199
0.454624 0.012350 0.178901 0.180698 0.081658
0.454624 0.013112 0.191282 0.193601 0.087615
0.454624 0.013921 0.204721 0.207706 0.094140
0.454624 0.014779 0.219309 0.223146 0.101298
0.454624 0.015691 0.235206 0.240136 0.109199
0.454624 0.016659 0.252571 0.258907 0.117950
0.454624 0.017686 0.271585 0.279723 0.127688
0.454624 0.018777 0.292438 0.302884 0.138558
0.454624 0.019935 0.315400 0.328816 0.150767
0.454624 0.021165 0.340768 0.358009 0.164560
0.454624 0.022470 0.368856 0.391009 0.180209
0.454624 0.023856 0.400073 0.428550 0.198068
0.454624 0.025327 0.434870 0.471508 0.218570
0.454624 0.026889 0.473794 0.520976 0.242239
0.454624 0.028548 0.517421 0.578224 0.269690
0.454624 0.030309 0.566432 0.644842 0.301675
0.454624 0.032178 0.621551 0.722705 0.339045
0.454624 0.034162 0.683518 0.814053 0.382817
0.454624 0.036270 0.753051 0.921523 0.434036
0.454624 0.038507 0.830682 1.047844 0.493717
0.454624 0.040881 0.916548 1.195871 0.562632
0.454624 0.043403 1.010087 1.367871 0.640825
0.454624 0.046080 1.109516 1.564802 0.727043
0.454624 0.048922 1.211909 1.785395 0.818278
0.454624 0.051939 1.312517 2.024986 0.909152
0.454624 0.055143 1.405751 2.275217 0.992168
0.454624 0.058544 1.485459 2.523416 1.058381
0.454624 0.062155 1.547246 2.756188 1.100563
0.454624 0.065988 1.589318 2.961204 1.114419
0.454624 0.070058 1.613006 3.129336 1.099288
0.454624 0.074379 1.622904 3.256749 1.057349
0.454624 0.078966 1.625457 3.345616 0.991772
0.454624 0.083837 1.625483 3.400871 0.907136
0.454624 0.089008 1.625591 3.428952 0.814962
0.454624 0.094497 1.623981 3.434806 0.733083
0.454624 0.100326 1.618134 3.424217 0.674780
0.454624 0.106513 1.608850 3.408776 0.636069
0.454624 0.113083 1.600481 3.407989 0.599860
0.454624 0.120057 1.595721 3.436860 0.549987
0.454624 0.127462 1.594217 3.488869 0.485981
0.454624 0.135324 1.596137 3.539600 0.424921
0.454624 0.143670 1.599988 3.568750 0.380394
0.454624 0.152531 1.599647 3.560964 0.356125
0.454624 0.161939 1.591141 3.517375 0.345468
0.454624 0.171927 1.580094 3.469190 0.329815
0.454624 0.182531 1.569467 3.442752 0.303718
0.454624 0.193788 1.559915 3.436322 0.279795
0.454624 0.205741 1.553530 3.430381 0.262141
0.454624 0.218430 1.543755 3.396457 0.241373
0.454624 0.231902 1.304478 2.781138 0.000000
0.454624 0.246205 1.282284 2.767557 0.000000
0.454624 0.261390 1.258371 2.748648 0.000000
0.454624 0.277512 1.234931 2.729460 0.000000
0.454624 0.294628 1.212992 2.708224 0.000000
0.454624 0.312800 1.193226 2.684200 0.000000
0.454624 0.332093 1.175368 2.658450 0.000000
0.454624 0.352575 1.156689 2.635052 0.000000
0.454624 0.374321 1.138818 2.612516 0.000000
0.454624 0.397408 1.121375 2.591421 0.000000
0.454624 0.421919 1.104473 2.572251 0.000000
0.454624 0.447941 1.088376 2.554737 0.000000
0.454624 0.475569 1.072543 2.536061 0.000000
0.454624 0.504900 1.057580 2.517845 0.000000
0.454624 0.536041 1.043024 2.500116 0.000000
0.454624 0.569102 1.029027 2.483094 0.000000
0.454624 0.604203 1.015789 2.466862 0.000000
0.454624 0.641468 1.002787 2.450810 0.000000
0.454624 0.681032 0.990585 2.435574 0.000000
0.454624 0.723036 0.978671 2.420639 0.000000
0.454624 0.767630 0.967221 2.406210 0.000000
0.454624 0.814976 0.956371 2.392425 0.000000
0.454624 0.865241 0.945703 2.378798 0.000000
0.454624 0.918606 0.935679 2.365863 0.000000
0.454624 0.975263 0.925867 2.353147 0.000000
0.454624 1.035414 0.916462 2.340878 0.000000
0.454624 1.099275 0.907532 2.329136 0.000000
0.454624 1.167075 0.898761 2.317557 0.000000
0.454624 1.239056 0.890521 2.306582 0.000000
0.454624 1.315478 0.882434 2.295767 0.000000
0.454624 1.396612 0.874703 2.285355 0.000000
0.454624 1.482751 0.867349 2.275376 0.000000
0.454624 1.574202 0.860135 2.265548 0.000000
0.454624 1.671294 0.853362 2.256241 0.000000
0.454624 1.774374 0.846697 2.247049 0.000000
0.454624 1.883812 0.840342 2.238224 0.000000
0.454624 2.000000 0.834287 2.229756 0.000000
0.490382 0.001000 0.010728 0.010728 0.000000
0.490382 0.001062 0.011395 0.011395 0.000000
0.490382 0.001127 0.012101 0.012101 0.000000
0.490382 0.001197 0.012851 0.012851 0.000000
0.490382 0.001270 0.013646 0.013646 0.000000
0.490382 0.001349 0.014490 0.014490 0.000000
0.490382 0.001432 0.015386 0.015386 0.000000
0.490382 0.001520 0.016337 0.016337 0.000000
0.490382 0.001614 0.017347 0.017347 0.000000
0.490382 0.001714 0.018418 0.018418 0.000000
0.490382 0.001819 0.019555 0.019555 0.000000
0.490382 0.001932 0.020763 0.020763 0.000000
0.490382 0.002051 0.022045 0.022045 0.000000
0.490382 0.002177 0.023406 0.023406 0.000000
0.490382 0.002311 0.024850 0.024850 0.000000
0.490382 0.002454 0.026384 0.026384 0.000000
0.490382 0.002605 0.028012 0.028012 0.000000
0.490382 0.002766 0.029741 0.029741 0.000000
0.490382 0.002937 0.031576 0.031576 0.000000
0.490382 0.003118 0.033525 0.033525 0.000000
0.490382 0.003310 0.035593 0.035593 0.000000
0.490382 0.003514 0.037789 0.037790 0.000000
0.490382 0.003731 0.040121 0.040121 0.000000
0.490382 0.003961 0.042597 0.042597 0.000000
0.490382 0.004205 0.045225 0.045225 0.000000
0.490382 0.004465 0.048015 0.048015 0.000000
0.490382 0.004740 0.050978 0.050978 0.000000
0.490382 0.005033 0.054242 0.054243 0.027328
0.490382 0.005343 0.058661 0.058670 0.029056
0.490382 0.005673 0.063257 0.063277 0.030899
0.490382 0.006022 0.068057 0.068090 0.032865
0.490382 0.006394 0.073086 0.073138 0.034966
0.490382 0.006788 0.078374 0.078451 0.037210
0.490382 0.007207 0.083948 0.084055 0.039612
0.490382 0.007651 0.089842 0.089989 0.042182
0.490382 0.008123 0.096088 0.096286 0.044937
0.490382 0.008624 0.102721 0.102987 0.047897
0.490382 0.009156 0.109779 0.110132 0.051074
0.490382 0.009721 0.117309 0.117771 0.054494
0.490382 0.010321 0.125357 0.125959 0.058183
0.490382 0.010957 0.133966 0.134750 0.062165
0.490382 0.011633 0.143217 0.144232 0.066481
0.490382 0.012350 0.153154 0.154464 0.071160
0.490382 0.013112 0.163856 0.165545 0.076251
0.490382 0.013921 0.175418 0.177592 0.081808
0.490382 0.014779 0.187915 0.190711 0.087885
0.490382 0.015691 0.201480 0.205065 0.094561
0.490382 0.016659 0.216240 0.220847 0.101927
0.490382 0.017686 0.232336 0.238248 0.110085
0.490382 0.018777 0.249922 0.257503 0.119148
0.490382 0.019935 0.269216 0.278945 0.129277
0.490382 0.021165 0.290451 0.302944 0.140657
0.490382 0.022470 0.313883 0.329919 0.153498
0.490382 0.023856 0.339831 0.360427 0.168074
0.490382 0.025327 0.368668 0.395134 0.184714
0.490382 0.026889 0.400831 0.434878 0.203827
0.490382 0.028548 0.436803 0.480634 0.225894
0.490382 0.030309 0.477152 0.533627 0.251509
0.490382 0.032178 0.522525 0.595333 0.281369
0.490382 0.034162 0.573625 0.667554 0.316330
0.490382 0.036270 0.631215 0.752492 0.357367
0.490382 0.038507 0.696048 0.852627 0.405550
0.490382 0.040881 0.768745 0.970787 0.461975
0.490382 0.043403 0.849638 1.109934 0.527574
0.490382 0.046080 0.938437 1.272781 0.602719
0.490382 0.048922 1.034037 1.461077 0.686851
0.490382 0.051939 1.133815 1.674666 0.777682
0.490382 0.055143 1.233751 1.910505 0.870756
0.490382 0.058544 1.328026 2.160780 0.958777
0.490382 0.062155 1.410686 2.414333 1.033749
0.490382 0.065988 1.476817 2.657984 1.088510
0.490382 0.070058 1.523735 2.878293 1.118591
