wavelen(micron) a(micron) Qabs Qext Qpol
0.311343 0.113083 0.410174 3.929413 0.497545
0.311343 0.120057 0.410360 4.127313 0.408681
0.311343 0.127462 0.450075 4.335943 0.394894
0.311343 0.135324 0.512852 4.507253 0.226151
0.311343 0.143670 0.512630 4.371543 0.090849
0.311343 0.152531 0.515348 4.239293 0.065884
0.311343 0.161939 0.574509 4.263050 0.087228
0.311343 0.171927 0.549550 3.872392 0.046348
0.311343 0.182531 0.568932 3.657617 0.031723
0.311343 0.193788 0.590564 3.407160 0.074588
0.311343 0.205741 0.572502 2.939284 0.025437
0.311343 0.218430 0.613849 2.904011 0.091009
0.311343 0.231902 0.570802 2.650904 0.145066
0.311343 0.246205 0.643385 2.804530 0.139690
0.311343 0.261390 0.631873 2.832980 0.185440
0.311343 0.277512 0.643132 3.061378 0.265283
0.311343 0.294628 0.697979 3.241063 0.077095
0.311343 0.312800 0.708022 3.301341 0.093433
0.311343 0.332093 0.743929 3.201645 0.064902
0.311343 0.352575 0.741249 2.913143 0.079072
0.311343 0.374321 0.741748 2.553120 0.035344
0.311343 0.397408 0.742680 2.229939 0.021604
0.311343 0.421919 0.737758 2.177978 0.107677
0.311343 0.447941 0.762485 2.340532 0.159090
0.311343 0.475569 0.779931 2.613180 0.119325
0.311343 0.504900 0.925564 2.805721 0.059545
0.311343 0.536041 0.922720 2.728516 0.053471
0.311343 0.569102 0.918588 2.654184 0.061897
0.311343 0.604203 0.912732 2.585347 0.090484
0.311343 0.641468 0.913447 2.530728 0.103637
0.311343 0.681032 0.931192 2.501137 0.056197
0.311343 0.723036 0.943980 2.461568 0.063795
0.311343 0.767630 0.953984 2.428451 0.100924
0.311343 0.814976 0.962586 2.452152 0.091371
0.311343 0.865241 0.964481 2.483369 0.060930
0.311343 0.918606 0.956704 2.495258 0.014189
0.311343 0.975263 0.965993 2.459074 0.021074
0.311343 1.035414 0.789038 3.232983 0.105792
0.311343 1.099275 0.816050 3.126014 0.093951
0.311343 1.167075 0.849152 3.054277 0.084450
0.311343 1.239056 0.868249 2.826381 0.063223
0.311343 1.315478 0.877869 2.483700 0.033293
0.311343 1.396612 0.884641 2.185698 0.016837
0.311343 1.482751 0.899632 2.188061 0.048889
0.311343 1.574202 0.916497 2.385603 0.117075
0.311343 1.671294 0.929248 2.521047 0.132744
0.311343 1.774374 0.938663 2.660786 0.111237
0.311343 1.883812 0.946047 2.780668 0.073899
0.311343 2.000000 0.954699 2.731340 0.068220
0.335832 0.001000 0.000898 0.000992 0.000281
0.335832 0.001062 0.000953 0.001053 0.000299
0.335832 0.001127 0.001012 0.001118 0.000317
0.335832 0.001197 0.001074 0.001187 0.000337
0.335832 0.001270 0.001141 0.001260 0.000358
0.335832 0.001349 0.001212 0.001338 0.000380
0.335832 0.001432 0.001286 0.001420 0.000403
0.335832 0.001520 0.001365 0.001509 0.000428
0.335832 0.001614 0.001450 0.001602 0.000455
0.335832 0.001714 0.001540 0.001700 0.000483
0.335832 0.001819 0.001634 0.001806 0.000513
0.335832 0.001932 0.001736 0.001918 0.000544
0.335832 0.002051 0.001843 0.002036 0.000578
0.335832 0.002177 0.001956 0.002162 0.000614
0.335832 0.002311 0.002078 0.002296 0.000652
0.335832 0.002454 0.002206 0.002439 0.000692
0.335832 0.002605 0.002343 0.002590 0.000735
0.335832 0.002766 0.002488 0.002751 0.000781
0.335832 0.002937 0.002641 0.002921 0.000830
0.335832 0.003118 0.002806 0.003104 0.000882
0.335832 0.003310 0.002980 0.003298 0.000937
0.335832 0.003514 0.003165 0.003503 0.000995
0.335832 0.003731 0.003361 0.003723 0.001058
0.335832 0.003961 0.003571 0.003957 0.001124
0.335832 0.004205 0.003793 0.004206 0.001195
0.335832 0.004465 0.004029 0.004471 0.001271
0.335832 0.004740 0.004281 0.004755 0.001352
0.335832 0.005033 0.004548 0.005058 0.001439
0.335832 0.005343 0.004834 0.005382 0.001531
0.335832 0.005673 0.005136 0.005729 0.001631
0.335832 0.006022 0.005459 0.006101 0.001738
0.335832 0.006394 0.005803 0.006501 0.001852
0.335832 0.006788 0.006170 0.006930 0.001975
0.335832 0.007207 0.006561 0.007393 0.002109
0.335832 0.007651 0.006978 0.007893 0.002253
0.335832 0.008123 0.007424 0.008436 0.002410
0.335832 0.008624 0.007900 0.009026 0.002581
0.335832 0.009156 0.008409 0.009671 0.002767
0.335832 0.009721 0.008953 0.010375 0.002972
0.335832 0.010321 0.009538 0.011154 0.003200
0.335832 0.010957 0.010158 0.012006 0.003449
0.335832 0.011633 0.010829 0.012963 0.003729
0.335832 0.012350 0.011556 0.014031 0.004043
0.335832 0.013112 0.012325 0.015235 0.004398
0.335832 0.013921 0.013155 0.016600 0.004802
0.335832 0.014779 0.014068 0.018166 0.005270
0.335832 0.015691 0.015037 0.019961 0.005804
0.335832 0.016659 0.016096 0.022038 0.006430
0.335832 0.017686 0.017248 0.024474 0.007165
0.335832 0.018777 0.018492 0.027331 0.008028
0.335832 0.019935 0.019849 0.030715 0.009063
0.335832 0.021165 0.021338 0.034780 0.010311
0.335832 0.022470 0.022970 0.039670 0.011825
0.335832 0.023856 0.024766 0.045580 0.013666
0.335832 0.025327 0.026728 0.052746 0.015917
0.335832 0.026889 0.028910 0.061532 0.018701
0.335832 0.028548 0.031326 0.072354 0.022164
0.335832 0.030309 0.034017 0.085721 0.026488
0.335832 0.032178 0.037005 0.102225 0.031876
0.335832 0.034162 0.040364 0.122832 0.038691
0.335832 0.036270 0.044115 0.148262 0.047214
0.335832 0.038507 0.048336 0.179913 0.057924
0.335832 0.040881 0.053099 0.219177 0.071391
0.335832 0.043403 0.058477 0.267471 0.088182
0.335832 0.046080 0.064594 0.326888 0.109076
0.335832 0.048922 0.071591 0.399032 0.134771
0.335832 0.051939 0.079635 0.485544 0.165995
0.335832 0.055143 0.089034 0.587888 0.203541
0.335832 0.058544 0.100252 0.707370 0.248598
0.335832 0.062155 0.113962 0.845069 0.303058
0.335832 0.065988 0.131084 1.004415 0.371092
0.335832 0.070058 0.152648 1.191245 0.459465
0.335832 0.074379 0.178636 1.416419 0.573487
0.335832 0.078966 0.205983 1.680108 0.696411
0.335832 0.083837 0.229496 1.962374 0.775168
0.335832 0.089008 0.246698 2.233856 0.757666
0.335832 0.094497 0.262135 2.485388 0.669259
0.335832 0.100326 0.283722 2.729819 0.614198
0.335832 0.106513 0.319655 2.997803 0.656140
0.335832 0.113083 0.371096 3.352008 0.728063
0.335832 0.120057 0.414276 3.764925 0.640310
0.335832 0.127462 0.423787 4.072127 0.406449
0.335832 0.135324 0.426428 4.214355 0.331003
0.335832 0.143670 0.468968 4.356307 0.337163
0.335832 0.152531 0.531564 4.477090 0.180752
0.335832 0.161939 0.523355 4.284057 0.051300
0.335832 0.171927 0.520321 4.119303 0.061963
0.335832 0.182531 0.580944 4.133662 0.044870
0.335832 0.193788 0.567994 3.771952 0.046317
0.335832 0.205741 0.584316 3.504152 0.059632
0.335832 0.218430 0.589507 3.250507 0.008490
0.335832 0.231902 0.574665 2.796632 0.044752
0.335832 0.246205 0.625531 2.804240 0.074273
0.335832 0.261390 0.602002 2.696852 0.139703
0.335832 0.277512 0.631535 2.847751 0.280573
0.335832 0.294628 0.635912 2.843744 0.152678
0.335832 0.312800 0.694782 3.150988 0.245525
0.335832 0.332093 0.700246 3.262254 0.102956
0.335832 0.352575 0.730851 3.276044 0.068791
0.335832 0.374321 0.738793 3.068949 0.027290
0.335832 0.397408 0.754061 2.805636 0.071993
0.335832 0.421919 0.746795 2.400862 0.087805
0.335832 0.447941 0.742418 2.188135 0.040024
0.335832 0.475569 0.754424 2.176759 0.112049
0.335832 0.504900 0.891064 2.412428 0.177603
0.335832 0.536041 0.906745 2.688435 0.070470
0.335832 0.569102 0.916646 2.831675 0.022583
0.335832 0.604203 0.918248 2.785957 0.058699
0.335832 0.641468 0.916874 2.650524 0.103810
0.335832 0.681032 0.919389 2.554117 0.061864
0.335832 0.723036 0.926001 2.520879 0.066947
0.335832 0.767630 0.935541 2.520598 0.096992
0.335832 0.814976 0.942748 2.439844 0.092985
0.335832 0.865241 0.949391 2.403369 0.075298
0.335832 0.918606 0.955803 2.473363 0.046895
0.335832 0.975263 0.967832 2.471522 0.036914
0.335832 1.035414 0.789038 3.232983 0.105792
0.335832 1.099275 0.816050 3.126014 0.093951
0.335832 1.167075 0.849152 3.054277 0.084450
0.335832 1.239056 0.868249 2.826381 0.063223
0.335832 1.315478 0.877869 2.483700 0.033293
0.335832 1.396612 0.884641 2.185698 0.016837
0.335832 1.482751 0.899632 2.188061 0.048889
0.335832 1.574202 0.916497 2.385603 0.117075
0.335832 1.671294 0.929248 2.521047 0.132744
0.335832 1.774374 0.938663 2.660786 0.111237
0.335832 1.883812 0.946047 2.780668 0.073899
0.335832 2.000000 0.954699 2.731340 0.068220
0.362247 0.001000 0.000841 0.000928 0.000262
0.362247 0.001062 0.000893 0.000985 0.000278
0.362247 0.001127 0.000947 0.001046 0.000295
0.362247 0.001197 0.001006 0.001111 0.000313
0.362247 0.001270 0.001068 0.001179 0.000332
0.362247 0.001349 0.001135 0.001252 0.000353
0.362247 0.001432 0.001204 0.001329 0.000375
0.362247 0.001520 0.001279 0.001412 0.000398
0.362247 0.001614 0.001358 0.001499 0.000423
0.362247 0.001714 0.001441 0.001591 0.000449
0.362247 0.001819 0.001530 0.001689 0.000476
0.362247 0.001932 0.001625 0.001794 0.000506
0.362247 0.002051 0.001726 0.001905 0.000537
0.362247 0.002177 0.001832 0.002023 0.000570
0.362247 0.002311 0.001945 0.002148 0.000606
0.362247 0.002454 0.002065 0.002281 0.000643
0.362247 0.002605 0.002193 0.002422 0.000683
0.362247 0.002766 0.002329 0.002573 0.000726
0.362247 0.002937 0.002473 0.002732 0.000771
0.362247 0.003118 0.002626 0.002902 0.000819
0.362247 0.003310 0.002789 0.003083 0.000870
0.362247 0.003514 0.002962 0.003275 0.000924
0.362247 0.003731 0.003146 0.003480 0.000982
0.362247 0.003961 0.003341 0.003697 0.001044
0.362247 0.004205 0.003549 0.003930 0.001109
0.362247 0.004465 0.003770 0.004176 0.001179
0.362247 0.004740 0.004006 0.004440 0.001254
0.362247 0.005033 0.004254 0.004721 0.001334
0.362247 0.005343 0.004521 0.005021 0.001419
0.362247 0.005673 0.004803 0.005342 0.001510
0.362247 0.006022 0.005105 0.005685 0.001608
0.362247 0.006394 0.005426 0.006053 0.001713
0.362247 0.006788 0.005767 0.006448 0.001825
0.362247 0.007207 0.006131 0.006871 0.001946
0.362247 0.007651 0.006519 0.007328 0.002077
0.362247 0.008123 0.006933 0.007822 0.002218
0.362247 0.008624 0.007375 0.008355 0.002371
0.362247 0.009156 0.007847 0.008935 0.002537
0.362247 0.009721 0.008351 0.009565 0.002719
0.362247 0.010321 0.008892 0.010259 0.002919
0.362247 0.010957 0.009466 0.011011 0.003137
0.362247 0.011633 0.010086 0.011851 0.003380
0.362247 0.012350 0.010755 0.012776 0.003649
0.362247 0.013112 0.011463 0.013809 0.003951
0.362247 0.013921 0.012227 0.014972 0.004291
0.362247 0.014779 0.013062 0.016293 0.004680
0.362247 0.015691 0.013944 0.017786 0.005119
0.362247 0.016659 0.014912 0.019500 0.005628
0.362247 0.017686 0.015954 0.021483 0.006219
0.362247 0.018777 0.017085 0.023786 0.006905
0.362247 0.019935 0.018304 0.026477 0.007715
0.362247 0.021165 0.019642 0.029678 0.008683
0.362247 0.022470 0.021109 0.033492 0.009843
0.362247 0.023856 0.022712 0.038054 0.011240
0.362247 0.025327 0.024456 0.043535 0.012929
0.362247 0.026889 0.026390 0.050202 0.015000
0.362247 0.028548 0.028521 0.058354 0.017555
0.362247 0.030309 0.030883 0.068360 0.020721
0.362247 0.032178 0.033494 0.080650 0.024643
0.362247 0.034162 0.036418 0.095957 0.029583
0.362247 0.036270 0.039667 0.114789 0.035745
0.362247 0.038507 0.043311 0.138258 0.043493
0.362247 0.040881 0.047401 0.167426 0.053257
0.362247 0.043403 0.051994 0.203517 0.065490
0.362247 0.046080 0.057175 0.248277 0.080856
0.362247 0.048922 0.063049 0.303369 0.099987
0.362247 0.051939 0.069700 0.370475 0.123530
0.362247 0.055143 0.077311 0.451185 0.152076
0.362247 0.058544 0.086131 0.546889 0.186210
0.362247 0.062155 0.096584 0.658108 0.226681
0.362247 0.065988 0.109422 0.786297 0.275816
0.362247 0.070058 0.125866 0.935140 0.339883
0.362247 0.074379 0.147081 1.114123 0.429858
0.362247 0.078966 0.172301 1.331431 0.547311
0.362247 0.083837 0.198279 1.582257 0.664069
0.362247 0.089008 0.220943 1.850768 0.732172
0.362247 0.094497 0.238620 2.116573 0.724856
0.362247 0.100326 0.254270 2.362068 0.673406
0.362247 0.106513 0.277356 2.602189 0.653411
0.362247 0.113083 0.315913 2.895186 0.687453
0.362247 0.120057 0.360422 3.253985 0.683642
0.362247 0.127462 0.392658 3.616232 0.604070
0.362247 0.135324 0.410879 3.919725 0.518720
0.362247 0.143670 0.437124 4.183497 0.406047
0.362247 0.152531 0.472769 4.351130 0.286047
0.362247 0.161939 0.490846 4.341370 0.218946
0.362247 0.171927 0.527573 4.368813 0.123450
0.362247 0.182531 0.551322 4.292216 0.047183
0.362247 0.193788 0.541957 4.039761 0.039205
0.362247 0.205741 0.586185 3.949897 0.065354
0.362247 0.218430 0.569793 3.570313 0.004083
0.362247 0.231902 0.578936 3.220751 0.029865
0.362247 0.246205 0.606875 3.059520 0.052696
0.362247 0.261390 0.592833 2.747499 0.063943
0.362247 0.277512 0.612687 2.794185 0.214506
0.362247 0.294628 0.602131 2.680190 0.150048
0.362247 0.312800 0.669165 2.963648 0.250786
0.362247 0.332093 0.662043 3.052604 0.172030
0.362247 0.352575 0.690861 3.233096 0.137438
0.362247 0.374321 0.739242 3.281138 0.098612
0.362247 0.397408 0.733163 3.139540 0.039648
0.362247 0.421919 0.751646 2.839128 0.071078
0.362247 0.447941 0.742247 2.505907 0.062925
0.362247 0.475569 0.748035 2.276240 0.064001
0.362247 0.504900 0.872481 2.207927 0.108620
0.362247 0.536041 0.878814 2.404999 0.097065
0.362247 0.569102 0.887640 2.577549 0.086452
0.362247 0.604203 0.899785 2.712311 0.077369
0.362247 0.641468 0.911632 2.766292 0.074711
0.362247 0.681032 0.918571 2.686324 0.084592
0.362247 0.723036 0.925438 2.607165 0.066883
0.362247 0.767630 0.932354 2.525412 0.042374
0.362247 0.814976 0.941781 2.493028 0.086282
0.362247 0.865241 0.949144 2.470175 0.108466
0.362247 0.918606 0.951815 2.442785 0.061200
0.362247 0.975263 0.957321 2.448173 0.035015
0.362247 1.035414 0.789038 3.232983 0.105792
0.362247 1.099275 0.816050 3.126014 0.093951
0.362247 1.167075 0.849152 3.054277 0.084450
0.362247 1.239056 0.868249 2.826381 0.063223
0.362247 1.315478 0.877869 2.483700 0.033293
0.362247 1.396612 0.884641 2.185698 0.016837
0.362247 1.482751 0.899632 2.188061 0.048889
0.362247 1.574202 0.916497 2.385603 0.117075
0.362247 1.671294 0.929248 2.521047 0.132744
0.362247 1.774374 0.938663 2.660786 0.111237
0.362247 1.883812 0.946047 2.780668 0.073899
0.362247 2.000000 0.954699 2.731340 0.068220
0.390739 0.001000 0.000786 0.000867 0.000243
0.390739 0.001062 0.000835 0.000921 0.000258
0.390739 0.001127 0.000886 0.000977 0.000274
0.390739 0.001197 0.000941 0.001038 0.000291
0.390739 0.001270 0.000999 0.001102 0.000309
0.390739 0.001349 0.001061 0.001170 0.000328
0.390739 0.001432 0.001125 0.001241 0.000348
0.390739 0.001520 0.001196 0.001319 0.000370
0.390739 0.001614 0.001269 0.001400 0.000393
0.390739 0.001714 0.001347 0.001487 0.000417
0.390739 0.001819 0.001431 0.001578 0.000443
0.390739 0.001932 0.001519 0.001676 0.000470
0.390739 0.002051 0.001613 0.001780 0.000499
0.390739 0.002177 0.001712 0.001890 0.000530
0.390739 0.002311 0.001817 0.002006 0.000563
0.390739 0.002454 0.001930 0.002131 0.000598
0.390739 0.002605 0.002050 0.002263 0.000635
0.390739 0.002766 0.002177 0.002403 0.000675
0.390739 0.002937 0.002311 0.002551 0.000716
0.390739 0.003118 0.002454 0.002710 0.000761
0.390739 0.003310 0.002607 0.002879 0.000808
0.390739 0.003514 0.002768 0.003058 0.000859
0.390739 0.003731 0.002940 0.003249 0.000912
0.390739 0.003961 0.003122 0.003451 0.000969
0.390739 0.004205 0.003317 0.003667 0.001030
0.390739 0.004465 0.003522 0.003897 0.001095
0.390739 0.004740 0.003742 0.004142 0.001164
0.390739 0.005033 0.003974 0.004403 0.001237
0.390739 0.005343 0.004223 0.004681 0.001316
0.390739 0.005673 0.004486 0.004978 0.001400
0.390739 0.006022 0.004766 0.005295 0.001490
0.390739 0.006394 0.005066 0.005635 0.001586
0.390739 0.006788 0.005383 0.005999 0.001689
0.390739 0.007207 0.005721 0.006388 0.001799
0.390739 0.007651 0.006082 0.006807 0.001918
0.390739 0.008123 0.006467 0.007258 0.002046
0.390739 0.008624 0.006878 0.007745 0.002185
0.390739 0.009156 0.007315 0.008270 0.002334
0.390739 0.009721 0.007782 0.008839 0.002497
0.390739 0.010321 0.008284 0.009462 0.002676
0.390739 0.010957 0.008816 0.010136 0.002869
0.390739 0.011633 0.009389 0.010883 0.003083
0.390739 0.012350 0.010002 0.011696 0.003318
0.390739 0.013112 0.010657 0.012598 0.003579
0.390739 0.013921 0.011361 0.013605 0.003872
0.390739 0.014779 0.012127 0.014744 0.004202
0.390739 0.015691 0.012934 0.016012 0.004574
0.390739 0.016659 0.013817 0.017460 0.004998
0.390739 0.017686 0.014766 0.019115 0.005486
0.390739 0.018777 0.015796 0.021015 0.006047
0.390739 0.019935 0.016897 0.023213 0.006701
0.390739 0.021165 0.018107 0.025800 0.007475
0.390739 0.022470 0.019430 0.028855 0.008391
0.390739 0.023856 0.020868 0.032473 0.009485
0.390739 0.025327 0.022432 0.036780 0.010795
0.390739 0.026889 0.024155 0.041973 0.012384
0.390739 0.028548 0.026047 0.048270 0.014330
0.390739 0.030309 0.028134 0.055954 0.016721
0.390739 0.032178 0.030434 0.065308 0.019660
0.390739 0.034162 0.033000 0.076919 0.023338
0.390739 0.036270 0.035843 0.091151 0.027908
0.390739 0.038507 0.039014 0.108814 0.033630
0.390739 0.040881 0.042566 0.130714 0.040820
0.390739 0.043403 0.046534 0.157857 0.049822
0.390739 0.046080 0.050998 0.191543 0.061161
0.390739 0.048922 0.056035 0.233308 0.075394
0.390739 0.051939 0.061719 0.284732 0.093135
0.390739 0.055143 0.068165 0.347488 0.115019
0.390739 0.058544 0.075523 0.423469 0.141749
0.390739 0.062155 0.083993 0.513923 0.173934
0.390739 0.065988 0.093929 0.619690 0.212128
0.390739 0.070058 0.105842 0.741657 0.257494
0.390739 0.074379 0.120755 0.881516 0.313597
0.390739 0.078966 0.140015 1.046489 0.389040
0.390739 0.083837 0.164356 1.246415 0.494087
0.390739 0.089008 0.191395 1.487257 0.620940
0.390739 0.094497 0.216040 1.754596 0.721881
0.390739 0.100326 0.234975 2.020523 0.737722
0.390739 0.106513 0.249948 2.270487 0.678904
0.390739 0.113083 0.267753 2.506254 0.623080
0.390739 0.120057 0.299051 2.755109 0.653842
0.390739 0.127462 0.349190 3.095499 0.730425
0.390739 0.135324 0.393312 3.500972 0.665697
0.390739 0.143670 0.409117 3.833039 0.494731
0.390739 0.152531 0.415556 4.049705 0.423525
0.390739 0.161939 0.458744 4.276873 0.385583
0.390739 0.171927 0.512521 4.432424 0.223279
0.390739 0.182531 0.510155 4.312918 0.125994
0.390739 0.193788 0.527747 4.257613 0.072806
0.390739 0.205741 0.568439 4.232735 0.064751
0.390739 0.218430 0.551972 3.890578 0.034631
0.390739 0.231902 0.586099 3.748522 0.047955
0.390739 0.246205 0.587537 3.429503 0.044079
0.390739 0.261390 0.594564 3.030831 0.017697
0.390739 0.277512 0.594303 2.900682 0.111817
0.390739 0.294628 0.588990 2.663795 0.097266
0.390739 0.312800 0.640693 2.805211 0.191307
0.390739 0.332093 0.630885 2.781234 0.200381
0.390739 0.352575 0.646454 2.997915 0.208923
0.390739 0.374321 0.727285 3.226708 0.152707
0.390739 0.397408 0.697526 3.268104 0.063504
0.390739 0.421919 0.746205 3.238561 0.061145
0.390739 0.447941 0.744655 2.975554 0.097056
0.390739 0.475569 0.750210 2.649174 0.036196
0.390739 0.504900 0.847227 2.274358 0.039453
0.390739 0.536041 0.853101 2.201827 0.094331
0.390739 0.569102 0.862927 2.251551 0.116082
0.390739 0.604203 0.878097 2.471680 0.090964
0.390739 0.641468 0.896342 2.709586 0.067058
0.390739 0.681032 0.914706 2.769910 0.105787
0.390739 0.723036 0.928507 2.717184 0.072653
0.390739 0.767630 0.938510 2.585168 0.010846
0.390739 0.814976 0.947536 2.568766 0.067634
0.390739 0.865241 0.952263 2.538305 0.111753
0.390739 0.918606 0.950930 2.448543 0.079909
0.390739 0.975263 0.951660 2.442193 0.035044
0.390739 1.035414 0.789038 3.232983 0.105792
0.390739 1.099275 0.816050 3.126014 0.093951
0.390739 1.167075 0.849152 3.054277 0.084450
0.390739 1.239056 0.868249 2.826381 0.063223
0.390739 1.315478 0.877869 2.483700 0.033293
0.390739 1.396612 0.884641 2.185698 0.016837
0.390739 1.482751 0.899632 2.188061 0.048889
0.390739 1.574202 0.916497 2.385603 0.117075
0.390739 1.671294 0.929248 2.521047 0.132744
0.390739 1.774374 0.938663 2.660786 0.111237
0.390739 1.883812 0.946047 2.780668 0.073899
0.390739 2.000000 0.954699 2.731340 0.068220
0.421473 0.001000 0.000734 0.000809 0.000226
0.421473 0.001062 0.000779 0.000859 0.000240
0.421473 0.001127 0.000827 0.000912 0.000255
0.421473 0.001197 0.000878 0.000969 0.000271
0.421473 0.001270 0.000933 0.001028 0.000287
0.421473 0.001349 0.000990 0.001092 0.000305
0.421473 0.001432 0.001050 0.001158 0.000324
0.421473 0.001520 0.001116 0.001231 0.000344
0.421473 0.001614 0.001185 0.001307 0.000365
0.421473 0.001714 0.001258 0.001387 0.000388
0.421473 0.001819 0.001336 0.001473 0.000412
0.421473 0.001932 0.001418 0.001564 0.000437
0.421473 0.002051 0.001505 0.001661 0.000464
0.421473 0.002177 0.001598 0.001763 0.000493
0.421473 0.002311 0.001697 0.001872 0.000523
0.421473 0.002454 0.001802 0.001988 0.000556
0.421473 0.002605 0.001914 0.002111 0.000590
0.421473 0.002766 0.002032 0.002242 0.000627
0.421473 0.002937 0.002158 0.002381 0.000666
0.421473 0.003118 0.002291 0.002528 0.000707
0.421473 0.003310 0.002433 0.002685 0.000751
0.421473 0.003514 0.002583 0.002852 0.000798
0.421473 0.003731 0.002743 0.003030 0.000847
0.421473 0.003961 0.002914 0.003218 0.000900
0.421473 0.004205 0.003095 0.003419 0.000957
0.421473 0.004465 0.003286 0.003632 0.001017
0.421473 0.004740 0.003491 0.003860 0.001081
0.421473 0.005033 0.003708 0.004103 0.001149
0.421473 0.005343 0.003939 0.004360 0.001221
0.421473 0.005673 0.004184 0.004636 0.001298
0.421473 0.006022 0.004445 0.004930 0.001381
0.421473 0.006394 0.004724 0.005244 0.001470
0.421473 0.006788 0.005019 0.005580 0.001564
0.421473 0.007207 0.005334 0.005938 0.001665
0.421473 0.007651 0.005669 0.006323 0.001774
0.421473 0.008123 0.006027 0.006737 0.001891
0.421473 0.008624 0.006408 0.007182 0.002017
0.421473 0.009156 0.006814 0.007662 0.002153
0.421473 0.009721 0.007247 0.008179 0.002300
0.421473 0.010321 0.007711 0.008742 0.002460
0.421473 0.010957 0.008203 0.009349 0.002634
0.421473 0.011633 0.008732 0.010016 0.002824
0.421473 0.012350 0.009296 0.010743 0.003032
0.421473 0.013112 0.009901 0.011540 0.003261
0.421473 0.013921 0.010547 0.012424 0.003516
0.421473 0.014779 0.011254 0.013418 0.003802
0.421473 0.015691 0.011995 0.014515 0.004121
0.421473 0.016659 0.012798 0.015755 0.004480
0.421473 0.017686 0.013674 0.017157 0.004890
0.421473 0.018777 0.014610 0.018752 0.005358
0.421473 0.019935 0.015609 0.020586 0.005896
0.421473 0.021165 0.016713 0.022717 0.006531
0.421473 0.022470 0.017905 0.025207 0.007269
0.421473 0.023856 0.019197 0.028133 0.008145
0.421473 0.025327 0.020614 0.031584 0.009185
0.421473 0.026889 0.022153 0.035699 0.010430
0.421473 0.028548 0.023840 0.040660 0.011942
0.421473 0.030309 0.025694 0.046660 0.013787
0.421473 0.032178 0.027733 0.053920 0.016036
0.421473 0.034162 0.030002 0.062855 0.018831
0.421473 0.036270 0.032504 0.073777 0.022281
0.421473 0.038507 0.035277 0.087232 0.026573
0.421473 0.040881 0.038382 0.103898 0.031950
0.421473 0.043403 0.041831 0.124499 0.038676
0.421473 0.046080 0.045707 0.150116 0.047128
0.421473 0.048922 0.050053 0.181816 0.057733
0.421473 0.051939 0.054951 0.221045 0.071025
0.421473 0.055143 0.060473 0.269308 0.087551
0.421473 0.058544 0.066749 0.328388 0.108082
0.421473 0.062155 0.073901 0.400033 0.133228
0.421473 0.065988 0.082112 0.485565 0.163666
0.421473 0.070058 0.091679 0.586307 0.200100
0.421473 0.074379 0.103045 0.703518 0.243643
0.421473 0.078966 0.116977 0.838282 0.296248
0.421473 0.083837 0.134456 0.994012 0.362378
0.421473 0.089008 0.156344 1.177630 0.448941
0.421473 0.094497 0.182439 1.398296 0.560483
0.421473 0.100326 0.209323 1.655323 0.676668
0.421473 0.106513 0.231708 1.925576 0.743293
0.421473 0.113083 0.248812 2.188718 0.719693
0.421473 0.120057 0.264577 2.432709 0.641153
0.421473 0.127462 0.287422 2.673198 0.602928
0.421473 0.135324 0.325851 2.947443 0.657277
0.421473 0.143670 0.377479 3.314013 0.714009
0.421473 0.152531 0.415808 3.720654 0.602093
0.421473 0.161939 0.421472 4.001348 0.398889
0.421473 0.171927 0.429779 4.152251 0.358896
0.421473 0.182531 0.481134 4.329450 0.339115
0.421473 0.193788 0.534365 4.429274 0.170431
0.421473 0.205741 0.521281 4.242966 0.073848
0.421473 0.218430 0.536473 4.167201 0.060518
0.421473 0.231902 0.589294 4.150993 0.063613
0.421473 0.246205 0.566201 3.756851 0.029102
0.421473 0.261390 0.596834 3.567596 0.061961
0.421473 0.277512 0.578774 3.199670 0.031467
0.421473 0.294628 0.597188 2.842857 0.019742
0.421473 0.312800 0.617593 2.834548 0.109817
0.421473 0.332093 0.616837 2.710127 0.117904
0.421473 0.352575 0.622349 2.774612 0.213481
0.421473 0.374321 0.689188 2.886480 0.098838
0.421473 0.397408 0.660400 3.092422 0.237701
0.421473 0.421919 0.717162 3.259605 0.072774
0.421473 0.447941 0.731409 3.269619 0.065790
0.421473 0.475569 0.751007 3.106959 0.086403
0.421473 0.504900 0.803488 2.776566 0.109180
0.421473 0.536041 0.841613 2.416055 0.027175
0.421473 0.569102 0.864553 2.194103 0.002302
0.421473 0.604203 0.865752 2.170783 0.058011
0.421473 0.641468 0.866457 2.333274 0.123766
0.421473 0.681032 0.893841 2.661225 0.109214
0.421473 0.723036 0.922630 2.802175 0.093385
0.421473 0.767630 0.949464 2.785105 0.070034
0.421473 0.814976 0.952728 2.634222 0.041018
0.421473 0.865241 0.952164 2.512143 0.046962
0.421473 0.918606 0.957082 2.536821 0.112643
0.421473 0.975263 0.964669 2.499574 0.053804
0.421473 1.035414 0.789038 3.232983 0.105792
0.421473 1.099275 0.816050 3.126014 0.093951
0.421473 1.167075 0.849152 3.054277 0.084450
0.421473 1.239056 0.868249 2.826381 0.063223
0.421473 1.315478 0.877869 2.483700 0.033293
0.421473 1.396612 0.884641 2.185698 0.016837
0.421473 1.482751 0.899632 2.188061 0.048889
0.421473 1.574202 0.916497 2.385603 0.117075
0.421473 1.671294 0.929248 2.521047 0.132744
0.421473 1.774374 0.938663 2.660786 0.111237
